Accession,F_p1,F_utr,GC,GC3
AP012029,0.17595307917888564,0.2261322906484197,53.84967293987223,61.151795580452166
AP012035,0.22574626865671643,0.14873548922056384,67.5791744356647,83.28976118847989
AP012044,0.2453151618398637,0.21086503880371002,53.32115202687688,62.44762599576779
AP012046,0.2765957446808511,0.2695035460992908,36.0410813510645,27.72117933022902
AP012050,0.32575757575757575,0.2415824915824916,35.71827205908107,26.499942957190925
AP012051,0.16666666666666666,0.25,35.37487573029511,28.8596832483386
AP012052,0.12445550715619166,0.12514692664039273,70.27840545811512,89.51635710263977
AP012057,0.16167076167076166,0.14665574665574665,67.29244721885163,85.35204110605888
AP012157,0.34146341463414637,0.2610659439927733,38.60316874875766,32.68874104181474
AP012200,0.3253968253968254,0.2777777777777778,31.427530414899095,20.912233770188518
AP012204,0.18658892128279883,0.15743440233236153,67.2675393441247,83.09199829566528
AP012224,0.17505315379163713,0.148830616583983,64.35657091688313,83.4582862067788
AP012273,0.3342391304347826,0.21557971014492755,56.27233867427217,64.736231939811
AP012292,0.3415730337078652,0.23196004993757802,50.678134821285894,58.98123748705875
AP012304,0.22727272727272727,0.1605889402499572,65.1013369765916,81.96821673440803
AP012320,0.1327857631759069,0.1133926534337212,71.24314405801177,90.89008540983318
AP012331,0.2440737489025461,0.15871622280753098,64.63092877381744,85.40830215340151
AP012333,0.2697095435684647,0.2053941908713693,58.31297660267276,73.04844261105163
AP012334,0.2809917355371901,0.2199265381083563,48.63343237690101,48.528931928920855
AP012337,0.17560553633217993,0.19425221068819684,58.76714546695322,69.23173987284495
AP012338,0.13377926421404682,0.112473677691069,73.28780179978833,93.48250813834655
AP012342,0.30139372822299654,0.2522260936895083,50.047547643363764,52.8600203553081
AP012492,0.25735294117647056,0.255718954248366,38.343488993942316,35.024781844645304
AP012495,0.3062583222370173,0.24426690338807516,45.7271863180528,46.68717826815462
AP012547,0.2511961722488038,0.18248272195640616,63.267412603007166,79.15080752127986
AP012551,0.33490566037735847,0.20911949685534592,56.956884178640536,67.46781189223354
AP012554,0.4266666666666667,0.3466666666666667,30.56788703419589,20.772262124659903
AP012978,0.23990498812351543,0.16666666666666666,65.05711268828249,82.31346219624776
AP013066,0.31226053639846746,0.21221796509152832,56.1040492634944,65.49436516151633
AP013105,0.19900497512437812,0.208955223880597,63.459266396182954,82.24245014305617
AP014521,0.26666666666666666,0.35555555555555557,25.06962490771965,12.049407316897229
AP014565,0.3796711509715994,0.22770303936223218,52.155026256764614,56.21466011794846
AP014569,0.2220447284345048,0.16489172878949238,66.09057305548266,83.276143228355
AP014583,0.3333333333333333,0.2730404823428079,32.17769270144215,21.630140096119334
AP014624,0.43478260869565216,0.29033816425120773,35.59174183823627,31.217248851243838
AP014633,0.20843091334894615,0.2302888368462139,41.21047691218616,34.72579659348268
AP014648,0.18545454545454546,0.16,62.84232476604134,77.77875657547061
AP014685,0.2521902377972466,0.18318036434431928,63.70241665075839,80.26396127928666
AP014800,0.18337408312958436,0.14133387666395,66.82816125602547,82.54107282063603
AP014821,0.2948717948717949,0.26828110161443497,33.344810744398856,23.31407430770491
BA000012,0.2271853986551393,0.18539865513928913,62.74706437726396,78.20212561954558
BA000022,0.32051282051282054,0.250997150997151,47.72025510218359,49.882298574919574
BA000028,0.2833333333333333,0.2623456790123457,35.681311368484145,25.853265043173003
BA000039,0.29831932773109243,0.23062558356676005,53.91792993985405,57.37820504815544
BX908798,0.29473684210526313,0.28421052631578947,34.717256203755284,27.543035134856844
CP000031,0.2247104247104247,0.16216216216216217,64.22290936690355,80.12634528985195
CP000038,0.4271653543307087,0.23118985126859143,51.009758013290465,54.86777809491924
CP000061,0.5111111111111111,0.3037037037037037,26.88626305428061,19.371994276312602
CP000083,0.3603238866396761,0.2316689158794422,38.00542695387089,30.46081482872266
CP000088,0.13172690763052208,0.13824185631414548,67.50285331947377,83.77434685436344
CP000089,0.34378769601930037,0.2105615869186436,59.24722023752395,69.83350770181697
CP000103,0.23790849673202613,0.2175744371822803,53.94264822125698,60.38097430302666
CP000109,0.4444444444444444,0.2638888888888889,43.12997222924752,41.76347489024347
CP000116,0.15261627906976744,0.14599483204134367,66.06722296893027,83.50812300707801
CP000140,0.37735849056603776,0.2854147948487571,45.05957647485263,51.05677539925933
CP000141,0.10679611650485436,0.24271844660194175,42.04970185549152,39.535416446941035
CP000153,0.3888888888888889,0.26697530864197533,34.46195676613094,25.425114861501307
CP000155,0.3088122605363985,0.2022137079608344,53.86974591515463,61.05746474959016
CP000157,0.2956521739130435,0.19130434782608696,63.068512035455406,77.17354765752737
CP000158,0.26226226226226224,0.1841841841841842,61.93028325615428,74.14299571325925
CP000232,0.20198675496688742,0.1905813097866078,55.79153707569736,64.43002637918988
CP000238,0.43478260869565216,0.28019323671497587,33.234770341914974,19.720723690425825
CP000245,0.15,0.13798185941043084,69.99670531593956,91.31977921211823
CP000252,0.24123989218328842,0.21308775082359988,51.460038373226816,57.04670184084418
CP000264,0.22731804586241275,0.17314722499169158,62.332175460869756,75.41608957612769
CP000267,0.21994884910485935,0.1950364686937577,59.87933375732678,72.1806538037545
CP000282,0.3333333333333333,0.2270233196159122,45.82607600427956,44.5828860197993
CP000284,0.32007575757575757,0.21948653198653198,55.71908220615934,64.99896280610056
CP000285,0.21012269938650308,0.15081799591002046,63.91185638668967,79.91249954817198
CP000316,0.18129661503155478,0.17524064512016319,62.47230909815348,77.09299266599201
CP000319,0.2465437788018433,0.19406041986687148,61.713781836805225,75.70930010645063
CP000352,0.27293404094010615,0.16712998062505266,63.820295314082756,79.09870616890429
CP000360,0.23601398601398602,0.20279720279720279,58.38384331781577,71.79140257261432
CP000377,0.29865125240847784,0.17672875187326054,60.412916463861535,71.26991283602997
CP000383,0.4856115107913669,0.3009592326139089,38.84645420098899,35.52122903381832
CP000386,0.10303030303030303,0.13872053872053872,70.47658403570273,91.23163201373471
CP000387,0.35294117647058826,0.26601307189542484,43.4002181344688,42.92532747553288
CP000388,0.29595015576323985,0.23122187608168918,44.61609348747495,43.713301961934846
CP000390,0.2247191011235955,0.18185601331668746,61.06678699297397,72.55384668026387
CP000393,0.2557471264367816,0.2608556832694764,34.143356453871355,25.13635559598903
CP000411,0.44390243902439025,0.3159891598915989,37.88888283571569,33.76575792724595
CP000414,0.3611111111111111,0.2692901234567901,37.71033695121066,30.33467860372307
CP000422,0.4166666666666667,0.22916666666666666,37.357828886583455,29.55305813629921
CP000448,0.2589641434262948,0.22089420097388224,44.86592341448712,46.00755658267348
CP000449,0.29484029484029484,0.18004368004368004,62.72763433646602,75.510574803482
CP000453,0.17342342342342343,0.1234984984984985,67.53125206047478,85.30676977140472
CP000471,0.337037037037037,0.2074074074074074,54.16747800281423,59.88428780616274
CP000473,0.19011082693947143,0.18726911054276782,61.90245684170811,75.52030470556426
CP000478,0.2321852731591449,0.17108735814198997,59.94872802991272,74.24832713519152
CP000481,0.16572237960339944,0.13094113943972302,66.907355721617,78.94598173111915
CP000482,0.22088353413654618,0.1852967425256582,59.024176646706586,73.98205392137992
CP000492,0.26666666666666666,0.23934156378600824,48.35144813079669,50.67711844794025
CP000509,0.11869618696186962,0.12211288779554462,71.65195409187281,92.81406721874863
CP000510,0.3853820598006645,0.24880029531192321,40.08627514969522,35.57629688729763
CP000513,0.41975308641975306,0.28532235939643347,44.39572461942635,40.5495198271762
CP000542,0.22566371681415928,0.15885502021195236,65.27908838713583,80.90000850352706
CP000544,0.19553072625698323,0.13490585557624662,67.98172974539025,84.64422625602133
CP000554,0.30670103092783507,0.22923825887743413,50.00758571202252,48.793791829298776
CP000555,0.1611962071480671,0.13056163384390956,69.19775134482882,88.63460991790933
CP000613,0.1820151679306609,0.11965811965811966,70.46127199295242,89.54181281369318
CP000628,0.30614115490375804,0.205010693553315,60.33744223033959,74.44371632426507
CP000655,0.40540540540540543,0.24324324324324326,44.83410434871196,40.6625825389489
CP000679,0.20481927710843373,0.24408746095493083,35.25407580106219,30.74653621379769
CP000685,0.4479166666666667,0.2725694444444444,34.11285327951776,27.034000666860624
CP000686,0.2357032457496136,0.19500257599175683,60.38734500391099,69.01942839263505
CP000724,0.31802120141342755,0.22182960345504515,36.82202449465125,30.896708831942302
CP000733,0.21890547263681592,0.2470978441127695,42.43578946783289,40.41325594154757
CP000747,0.15205327413984462,0.1357750647428783,71.34637304176034,93.5555385658818
CP000749,0.4637223974763407,0.28040658955485454,42.59406816481398,38.17101726266472
CP000750,0.06370070778564206,0.08313672621053814,74.43503011751491,94.07252668025595
CP000758,0.3762811127379209,0.22466243696111923,56.050901587193835,64.0543638555241
CP000769,0.14140730717185385,0.10156367463539318,73.53140115839552,94.22784852281781
CP000774,0.21274509803921568,0.1869281045751634,62.32809544427542,76.73750460300515
CP000781,0.1873198847262248,0.1500160102465578,67.46469253526226,86.0886474535049
CP000792,0.4225352112676056,0.30359937402190923,39.428959063005145,38.71452976076315
CP000812,0.25903614457831325,0.27309236947791166,38.69703307479551,34.41281828389921
CP000820,0.12416666666666666,0.11450617283950618,71.15359736683484,87.63143146480357
CP000828,0.2670886075949367,0.24374120956399437,47.253850255638156,46.06813062425631
CP000830,0.1718625099920064,0.1398880895283773,66.01545182795789,83.77073528789407
CP000849,0.3392857142857143,0.2648809523809524,31.628209656110613,21.417195212950954
CP000850,0.14010507880910683,0.12186223000583771,69.51852813884236,85.4082585064443
CP000859,0.30381679389312977,0.22069550466497032,56.168615578397166,68.50587537173752
CP000875,0.33444816053511706,0.22147900408769974,50.715668122094606,51.040165935922595
CP000879,0.2774566473988439,0.26461143224149003,34.12319063694373,28.420729345366375
CP000884,0.19782517774989544,0.1539569682606069,66.47625701254553,84.07911259983818
CP000910,0.1903114186851211,0.17435601691657054,56.271325568496955,60.47196550385885
CP000922,0.2,0.2719298245614035,41.77675142074495,37.701730356453794
CP000927,0.21753515301902399,0.17571914346107895,67.46329596602476,87.70094842619467
CP000930,0.27344992050874406,0.19996467055290584,56.97519060078877,68.22634506617258
CP000934,0.45419103313840153,0.24279835390946503,51.99123885929493,56.896757627340584
CP000961,0.4234875444839858,0.26729932779754845,43.70099216514868,41.29000850485296
CP000975,0.22772277227722773,0.248991565823249,45.482774375914076,46.05430458183938
CP000976,0.43333333333333335,0.3814814814814815,27.586044045449377,17.395862127615185
CP001013,0.20057471264367815,0.1363346104725415,68.89968087769532,89.23154843592413
CP001016,0.25357411587659895,0.20976506981021653,57.059896843113435,65.78150895109407
CP001032,0.17178612059158135,0.15377322715206673,65.3411396022395,81.9671041519464
CP001034,0.38028169014084506,0.2712571726656234,36.322296518432616,27.99392375840899
CP001037,0.2752808988764045,0.2348314606741573,41.41495802568809,35.616191944563184
CP001055,0.4482758620689655,0.26053639846743293,39.9521283650997,37.74397246495816
CP001071,0.22151898734177214,0.23300515705578997,55.76235444438689,66.1332859446021
CP001080,0.2727272727272727,0.24553224553224554,32.027444977867134,22.790509467385593
CP001087,0.3558897243107769,0.2478418267891952,48.84700915518548,52.836817820193346
CP001096,0.25265017667844525,0.1717707106399686,64.85980862601781,82.90742026528429
CP001098,0.35,0.2904761904761905,37.88319203024189,33.786409287968056
CP001099,0.26676384839650147,0.2252996436669906,55.79611479572558,69.02420994637633
CP001100,0.3192771084337349,0.2660642570281124,45.03891960299454,47.72449961856626
CP001108,0.2780487804878049,0.23703703703703705,50.09512826298299,54.21922235352343
CP001110,0.249597423510467,0.2433351225621757,48.077586989495195,49.49516185782046
CP001130,0.5454545454545454,0.3047138047138047,34.84701003004782,29.13169402717011
CP001145,0.15315315315315314,0.2092092092092092,44.77013317313631,44.262191729947915
CP001146,0.31343283582089554,0.2902155887230514,33.74098909839709,25.25509057695437
CP001147,0.1958762886597938,0.27376861397479957,34.12890388925458,25.189125038775195
CP001154,0.27225130890052357,0.17733178204382394,62.352314953733114,74.62992883864295
CP001185,0.3,0.29506172839506173,30.810792316194576,20.67361429565975
CP001196,0.23276633840644584,0.19058987366955138,62.39947949997183,76.77031524946466
CP001221,0.375,0.32013888888888886,35.018341481270625,29.477380176160356
CP001230,0.46296296296296297,0.31790123456790126,37.15639771142485,31.861305464824948
CP001275,0.15824915824915825,0.15581743359521139,63.647038501132805,72.9871667891634
CP001279,0.32142857142857145,0.28174603174603174,33.507531417691254,27.10517985178629
CP001280,0.1686746987951807,0.16743163128705296,63.08336217288401,76.45252457351022
CP001281,0.17991373998767715,0.13390840008215238,68.4042033605177,88.91894428937042
CP001312,0.19690265486725664,0.1406915765322845,66.56188702841807,83.3079662100825
CP001322,0.4106666666666667,0.24592592592592594,54.484597610000684,67.75526163417368
CP001349,0.2088244182532487,0.14509250864645243,68.85724725505182,86.3187841485118
CP001364,0.30454042081949056,0.20302694721299372,56.681900568424446,60.57701687395504
CP001397,0.3853658536585366,0.3024390243902439,35.31529911368425,27.75319641027493
CP001429,0.25806451612903225,0.3118279569892473,28.210940762393367,17.793243841133254
CP001472,0.21558441558441557,0.186002886002886,60.4970106770533,73.77791604268056
CP001560,0.37655172413793103,0.1828352490421456,56.508328874835435,64.81461270368001
CP001607,0.4528301886792453,0.27672955974842767,42.230964944326395,40.50556652796647
CP001614,0.33403805496828753,0.2264505520319474,50.89065163357059,54.15317727129128
CP001616,0.4764044943820225,0.250187265917603,49.02701933458781,49.43651106937553
CP001618,0.05660377358490566,0.09838274932614555,73.1165816375156,93.508394340234
CP001619,0.30583058305830585,0.22943405451656276,51.54499489795186,62.60272180978048
CP001628,0.11668107173725151,0.0881590319792567,72.99524968443846,94.18728425581112
CP001629,0.2551546391752577,0.19916953035509735,58.64699871178244,72.65282632279684
CP001630,0.11378353376503238,0.09552197896323705,73.70887317195238,95.64978768000415
CP001631,0.12276214833759591,0.13697073032111395,68.28933205508218,81.79973028214049
CP001632,0.16129032258064516,0.20430107526881722,39.587971334806774,37.94599582488661
CP001634,0.2972027972027972,0.2365967365967366,41.54598836032433,40.578560825197755
CP001643,0.09515151515151515,0.09171717171717171,72.04577492840924,93.44528426093845
CP001650,0.39920948616600793,0.2740447957839262,36.218453032231466,30.82374537843387
CP001673,0.36666666666666664,0.23851851851851852,42.69275481900595,45.30374804363393
CP001674,0.3706467661691542,0.23189607517965727,54.86042281266869,62.28717455029545
CP001678,0.40948275862068967,0.2672413793103448,45.23012065555781,39.00734386460533
CP001681,0.4482758620689655,0.29009304871373837,42.048886254415436,41.33641860750082
CP001682,0.273972602739726,0.2191780821917808,50.911544290902974,49.39214993163769
CP001683,0.15035799522673032,0.14518695306284804,67.31513626217375,84.17864360783871
CP001684,0.359375,0.19907407407407407,60.211599355205216,77.75462379883919
CP001685,0.2898550724637681,0.23832528180354268,29.645686057405673,21.00358927527143
CP001686,0.09505703422053231,0.09716941275876637,71.62753355087784,91.9132132312207
CP001699,0.4849279161205767,0.2743556138051551,45.227118022356336,47.48751280015063
CP001700,0.1455621301775148,0.12975016436554898,69.7670815078113,90.08950101810333
CP001706,0.2619589977220957,0.18577575297393065,58.416683456706785,62.88361486086754
CP001707,0.36477987421383645,0.24178895877009085,43.6871005756164,41.506369295549725
CP001708,0.2972972972972973,0.23123123123123124,36.06876441464908,31.07904651251324
CP001712,0.3293103448275862,0.21475095785440612,55.29329254078098,68.05023421839718
CP001713,0.35714285714285715,0.2837301587301587,40.54987026800535,34.86316746624007
CP001721,0.35714285714285715,0.23015873015873015,45.686599019953945,41.291892809192
CP001722,0.51,0.285,46.82890532673874,45.2324263077635
CP001726,0.23300970873786409,0.16639697950377563,64.20459989097697,85.09596244650568
CP001734,0.2893553223388306,0.19573546560053307,57.54005161463308,68.36478032949981
CP001736,0.13706835799859055,0.12481403179077598,70.5679064337855,91.3588572632568
CP001737,0.17774762550881953,0.12106135986733002,70.91646318382362,90.53150839697254
CP001738,0.09952978056426333,0.11481191222570533,71.6420205227295,91.97339791302234
CP001739,0.3938053097345133,0.27384464110127826,33.4515920686913,27.24160062723166
CP001769,0.3153153153153153,0.22685185185185186,50.19282050444146,55.96873572319882
CP001778,0.10993533215755438,0.13318962701678752,68.13393500923839,88.09381245540217
CP001779,0.20689655172413793,0.2835249042145594,26.314554865997263,12.32694760196901
CP001785,0.12955465587044535,0.19343229869545658,59.448431527349946,72.37828352502143
CP001798,0.2504970178926441,0.23061630218687873,51.58400922482495,53.485286955641755
CP001801,0.3802521008403361,0.2434640522875817,54.71364202678709,60.740488868978716
CP001804,0.10982658959537572,0.11496467565831728,69.4833879119411,88.43233058581215
CP001807,0.13630041724617525,0.17756142790913307,64.53711118823745,80.28148464275614
CP001810,0.46226415094339623,0.26184486373165616,40.212540550758916,37.81252784449697
CP001814,0.14531548757170173,0.11695347355003187,70.86660360569266,91.04996317509303
CP001818,0.3333333333333333,0.20105820105820105,63.79256619243765,85.21930259367649
CP001819,0.05901639344262295,0.09623557984213722,71.88650620102021,93.07957665490976
CP001820,0.45652173913043476,0.30434782608695654,38.629275160847634,30.48109380943077
CP001821,0.08236994219653179,0.11006743737957611,72.48758675378917,93.35958667505398
CP001823,0.21241830065359477,0.1479665940450254,68.10279190363633,86.84567382580762
CP001825,0.37755102040816324,0.23242630385487528,48.072840582412866,49.039950164651025
CP001834,0.2808988764044944,0.26092384519350814,34.910266713469305,25.096711119872783
CP001843,0.23631123919308358,0.2356708293307717,50.837527436243604,55.38517961905614
CP001848,0.28540305010893247,0.21931735657225854,57.464697308785595,65.2958557927804
CP001851,0.3254437869822485,0.20775805391190005,57.15114056237365,65.42315991203353
CP001854,0.0933048433048433,0.10802469135802469,72.7334268541423,93.05789371916354
CP001867,0.07343499197431781,0.1084804708400214,73.98410933815462,94.15596217773754
CP001874,0.15177154944473822,0.09912450790293202,72.42917381865672,94.18718061027457
CP001875,0.4,0.2107981220657277,53.69076617993087,59.15311209933013
CP001896,0.23632993512511585,0.16589434661723818,64.37262380054115,79.69600379969924
CP001928,0.25882352941176473,0.2849673202614379,43.780170409656044,42.1954023505676
CP001940,0.22608695652173913,0.1932367149758454,60.28630983067459,74.03243522590553
CP001958,0.13793103448275862,0.14798850574712644,66.79128951233038,83.1051939555314
CP001962,0.12280701754385964,0.16130604288499026,64.8850372187184,81.96628292578141
CP001965,0.33612040133779264,0.21088814567075437,57.54174246318486,70.31419961261645
CP001966,0.22828282828282828,0.15151515151515152,68.41297028848486,85.67817414630017
CP001968,0.3788546255506608,0.2765540871267744,42.536630875053575,41.56504034691842
CP001992,0.16783216783216784,0.18803418803418803,55.41328127911744,60.74478048316092
CP001997,0.4,0.2253968253968254,45.30685774758254,42.19687256774173
CP001998,0.2915451895043732,0.21315192743764172,53.60177947414012,60.33642787963222
CP001999,0.5185185185185185,0.3292181069958848,28.360850626598605,15.387206237033068
CP002006,0.3353658536585366,0.2350948509485095,47.685532961335895,55.794058886111884
CP002017,0.20222446916076844,0.16559937085720705,59.114130784816446,69.22860875734256
CP002018,0.3646723646723647,0.19974675530231087,61.69031954887218,72.45978262053252
CP002026,0.14514218009478674,0.15429173249078462,67.88473004222645,88.27897265025898
CP002028,0.24081632653061225,0.22947845804988662,45.8824557802963,47.40308034283177
CP002038,0.37424547283702214,0.21540353230494075,56.29633286083819,65.62455894555883
CP002039,0.28629856850715746,0.1764371733696887,63.40456378594629,81.03757687531623
CP002042,0.18538324420677363,0.17132105367399486,62.363628418098884,77.06390346716893
CP002045,0.35987261146496813,0.2208067940552017,53.133241430422814,55.033739805660026
CP002046,0.325,0.2611111111111111,33.90002986831527,23.466456748162543
CP002047,0.11236203090507726,0.11420161883738043,70.75458902611386,89.61386741183121
CP002048,0.1942257217847769,0.20239136774569846,50.989395811950565,57.152346970982165
CP002049,0.056555269922879174,0.12567837760639816,68.13901247639092,86.71738037908737
CP002056,0.3333333333333333,0.23653198653198654,42.63513069668623,37.17490546805735
CP002084,0.267515923566879,0.22009907997169142,55.04438159275664,64.9143046600976
CP002085,0.14577656675749318,0.13306085376930063,65.7034940481124,85.33284497865574
CP002102,0.2508361204013378,0.1610305958132045,68.42270096651546,87.4378435672643
CP002105,0.3473684210526316,0.2912280701754386,36.63129515920823,27.792427182256002
CP002106,0.12608695652173912,0.13671497584541062,64.69752852971105,83.97991500727677
CP002116,0.37119113573407203,0.26038781163434904,48.96514158879408,50.17874320552298
CP002131,0.2644628099173554,0.24380165289256198,46.820114603503896,51.908446748191295
CP002156,0.23114754098360657,0.17759562841530055,60.65609859703726,70.43873435702011
CP002157,0.42105263157894735,0.29505582137161085,36.977445412770045,32.209989610809885
CP002158,0.35714285714285715,0.26695526695526695,48.0491303157634,56.060084648837645
CP002159,0.3445121951219512,0.236449864498645,52.754823680596594,57.67405650260274
CP002162,0.1076437587657784,0.11072152095995014,72.82213415331078,92.92320183484325
CP002171,0.39,0.31,34.112512528035516,27.53386588731037
CP002198,0.29321663019693656,0.2448334548991004,40.22255163651048,33.81060954169641
CP002209,0.23476297968397292,0.14760471532480562,60.21947303196726,74.59866125458424
CP002224,0.35309278350515466,0.20217640320733105,61.72374467055032,72.70388841676859
CP002271,0.09576138147566719,0.14154892726321297,67.45864534737987,84.79390248820647
CP002273,0.2478448275862069,0.21767241379310345,47.49750214689114,52.27503323979917
CP002280,0.24166666666666667,0.22685185185185186,53.687692660687745,57.15919320444134
CP002281,0.4266666666666667,0.2874074074074074,34.534494620965724,27.628289964493646
CP002287,0.23363431151241534,0.15606972661148732,65.9875561360569,84.34228057699373
CP002292,0.2336734693877551,0.17142857142857143,62.24843185985493,76.3670502292069
CP002304,0.4528301886792453,0.31865828092243187,33.16135481113169,22.76332038951294
CP002305,0.2930232558139535,0.2775193798449612,40.41362648482518,37.992539885975695
CP002339,0.30612244897959184,0.23015873015873015,43.506790224265245,40.02699928744964
CP002343,0.0844988344988345,0.11266511266511267,70.70365089596365,90.52364365277442
CP002344,0.11377870563674322,0.09324982602644398,72.48208595927298,90.15164594001295
CP002345,0.40372670807453415,0.26570048309178745,38.85666655089779,36.90686604784456
CP002347,0.32098765432098764,0.289437585733882,35.753011699226306,31.623728921601412
CP002349,0.3903133903133903,0.2792022792022792,35.51221813052385,30.05027712289496
CP002353,0.2079646017699115,0.17568010488364472,62.444079661404686,73.5681544322742
CP002355,0.45454545454545453,0.29797979797979796,44.994259801835,46.09885495021901
CP002360,0.32567049808429116,0.2545764154959557,43.45191857580361,43.37644513416864
CP002361,0.08069164265129683,0.11719500480307397,70.02482703542627,92.225683629916
CP002364,0.2697228144989339,0.20066334991708126,58.92757515896828,71.9643941822454
CP002382,0.4895397489539749,0.26592282659228267,54.71298554422008,63.353420928571396
CP002390,0.3522727272727273,0.2474747474747475,35.445507329835344,31.35175195404921
CP002395,0.28941176470588237,0.21228758169934642,59.180881385322195,71.02120927328849
CP002400,0.21839080459770116,0.20661274301121044,55.5585100725393,67.47799906657528
CP002417,0.21106890938686923,0.16904804967745826,66.47972170008927,85.93058828009994
CP002422,0.33137254901960783,0.21459694989106753,51.498769329353344,60.30832086948006
CP002432,0.21322314049586777,0.21028466483011937,56.10872507194258,66.87424598584889
CP002444,0.171875,0.2604166666666667,52.11486869899255,62.2729356661938
CP002452,0.25280898876404495,0.22034956304619227,53.911915803900946,68.33222814869386
CP002453,0.3709677419354839,0.24551971326164876,33.76617850633946,24.839353603043133
CP002455,0.391304347826087,0.28502415458937197,35.921712449965995,30.660974563700265
CP002479,0.2250300842358604,0.18023799973258456,61.17795371438165,80.3803493560879
CP002512,0.3392857142857143,0.21825396825396826,41.88288753247277,41.028908230133354
CP002514,0.12724550898203593,0.1709913506320692,61.37353066787112,71.2925836697303
CP002521,0.1594064145524174,0.13376948034679007,68.82101430637869,88.12235027596982
CP002528,0.5194805194805194,0.3203463203463203,37.28913304540747,29.071976736729933
CP002542,0.3592233009708738,0.2775979863358504,36.494677869818496,30.773281060935545
CP002543,0.28888888888888886,0.2518518518518518,34.94858518464715,25.794333719559578
CP002544,0.3278301886792453,0.2589098532494759,43.35854115212846,45.50594221801111
CP002546,0.30303030303030304,0.21221473999251778,56.448637682336866,65.06472505094511
CP002547,0.2968036529680365,0.2161339421613394,46.350190020427156,48.834887434354
CP002548,0.3611111111111111,0.2700617283950617,27.19146803587076,21.19632291729623
CP002568,0.16016796640671865,0.13330667199893353,67.21816850258045,86.10177881547655
CP002584,0.3621621621621622,0.2726726726726727,41.10174901777252,39.68411988829821
CP002593,0.09975837072833967,0.10018026310742914,73.30953216701418,93.37673601152711
CP002606,0.2857142857142857,0.2786596119929453,37.47425387888553,34.82711355754928
CP002623,0.2838773491592483,0.20068139355973183,57.20617746871345,63.89680935066454
CP002628,0.2800751879699248,0.17314118629908104,60.393461963311104,73.65026650100693
